path,layer,ownerKind,ownerId,serviceId,linkedServiceId,classification,status
dsh/frontend/app-client/parts/SheinOrderCreateScreen.tsx,part,service,dsh,dsh,,canonical-runtime,active
dsh/frontend/app-client/parts/SubscriptionsScreen.tsx,part,service,dsh,dsh,,canonical-runtime,active
dsh/frontend/app-client/screens/BellScreen.tsx,screen,service,dsh,dsh,,canonical-runtime,active
dsh/frontend/app-client/screens/BenefitsScreen.tsx,screen,service,dsh,dsh,,canonical-runtime,active
dsh/frontend/app-client/screens/CartScreen.tsx,screen,service,dsh,dsh,,canonical-runtime,active
dsh/frontend/app-client/screens/EntryScreen.tsx,screen,service,dsh,dsh,,canonical-runtime,active
dsh/frontend/app-client/screens/FavoritesScreen.tsx,screen,service,dsh,dsh,,canonical-runtime,active
dsh/frontend/app-client/screens/FavoriteToggleScreen.tsx,screen,service,dsh,dsh,,canonical-runtime,active
dsh/frontend/app-client/screens/HomeScreen.tsx,screen,service,dsh,dsh,,canonical-runtime,active
dsh/frontend/app-client/screens/MySpaceScreen.tsx,screen,service,dsh,dsh,,canonical-runtime,active
dsh/frontend/app-client/screens/NotificationsScreen.tsx,screen,service,dsh,dsh,,canonical-runtime,active
dsh/frontend/app-client/screens/OperationScreens.tsx,screen,service,dsh,dsh,,canonical-runtime,active
dsh/frontend/app-client/screens/OrdersTrackingScreens.tsx,screen,service,dsh,dsh,,canonical-runtime,active
dsh/frontend/app-client/screens/PreferencesScreen.tsx,screen,service,dsh,dsh,,canonical-runtime,active
dsh/frontend/app-client/screens/SearchScreen.tsx,screen,service,dsh,dsh,,canonical-runtime,active
dsh/frontend/app-client/screens/StoreItemsScreen.tsx,screen,service,dsh,dsh,,canonical-runtime,active
dsh/frontend/app-client/screens/StoreScreen.tsx,screen,service,dsh,dsh,,canonical-runtime,active
dsh/frontend/app-client/shared/get-dsh-category-icon-url.ts,shared,service,dsh,dsh,,canonical-runtime,active
dsh/frontend/app-client/shared/map-menu-item-to-product-card.ts,shared,service,dsh,dsh,,canonical-runtime,active
dsh/frontend/app-client/shared/resolve-dev-media-url.ts,shared,service,dsh,dsh,,canonical-runtime,active
dsh/frontend/app-client/shared/resolve-image-source.ts,shared,service,dsh,dsh,,canonical-runtime,active
dsh/frontend/app-client/shared/store-builders.ts,shared,service,dsh,dsh,,canonical-runtime,active
dsh/frontend/app-client/shared/store-profile.ts,shared,service,dsh,dsh,,canonical-runtime,active
wlt/frontend/app-client/dsh/index.ts,integration-bridge,integration,wlt.dsh,wlt,dsh,canonical-public,active
wlt/frontend/app-client/dsh/useWltDshWalletPreview.ts,integration-bridge,integration,wlt.dsh,wlt,dsh,canonical-public,active
wlt/frontend/app-client/dsh/wlt-dsh-client.adapter.ts,integration-bridge,integration,wlt.dsh,wlt,dsh,canonical-public,active
wlt/frontend/app-client/dsh/wlt-dsh-client.contract.ts,integration-bridge,integration,wlt.dsh,wlt,dsh,canonical-public,active
wlt/frontend/app-client/dsh/wlt-dsh-client.parts.tsx,integration-bridge,integration,wlt.dsh,wlt,dsh,canonical-public,active
wlt/frontend/app-client/dsh/wlt-dsh-client.preview-data.ts,integration-bridge,integration,wlt.dsh,wlt,dsh,canonical-public,active
wlt/frontend/app-client/dsh/wlt-dsh-client.types.ts,integration-bridge,integration,wlt.dsh,wlt,dsh,canonical-public,active
wlt/frontend/app-client/dsh/WltDshClientBridge.tsx,integration-bridge,integration,wlt.dsh,wlt,dsh,canonical-public,active
wlt/frontend/app-client/dsh/WltDshClientPaymentPreview.tsx,integration-bridge,integration,wlt.dsh,wlt,dsh,canonical-public,active
wlt/frontend/shared/finance/dshFinancePreview.ts,finance-shared,service,wlt,wlt,dsh,shared-finance-runtime,active
wlt/frontend/shared/finance/index.ts,finance-shared,service,wlt,wlt,dsh,shared-finance-runtime,active
wlt/frontend/shared/finance/providers.ts,finance-shared,service,wlt,wlt,dsh,shared-finance-runtime,active
app-client/composition/index.ts,app-composition,app,app-client,,dsh,app-integration-runtime,active
app-client/composition/README.md,app-composition,app,app-client,,dsh,app-integration-runtime,active
app-client/shell/ClientSurfaceHost.tsx,app-shell,app,app-client,,dsh,app-shell-runtime,active
app-client/shell/index.ts,app-shell,app,app-client,,dsh,app-shell-runtime,active
app-client/shell/mobile-entry.tsx,app-shell,app,app-client,,dsh,app-shell-runtime,active
app-client/shell/README.md,app-shell,app,app-client,,dsh,app-shell-runtime,active
dsh/frontend/shared/banner.preview-store.ts,shared-support,service,dsh,dsh,,shared-preview-store,active
dsh/frontend/shared/campaign.preview-store.ts,shared-support,service,dsh,dsh,,shared-preview-store,active
dsh/frontend/shared/catalog-adoption.preview-store.ts,shared-support,service,dsh,dsh,,shared-preview-store,active
dsh/frontend/shared/catalog.ts,shared-support,service,dsh,dsh,,shared-preview-store,active
dsh/frontend/shared/dshCrossSurfaceClosureMap.ts,shared-support,service,dsh,dsh,,shared-preview-store,active
dsh/frontend/shared/dshFinancePreviewModel.ts,shared-support,service,dsh,dsh,,shared-preview-store,active
dsh/frontend/shared/dshStoreProductCardModel.ts,shared-support,service,dsh,dsh,,shared-preview-store,active
dsh/frontend/shared/growth.preview-store.ts,shared-support,service,dsh,dsh,,shared-preview-store,active
dsh/frontend/shared/index.ts,shared-support,service,dsh,dsh,,shared-preview-store,active
dsh/frontend/shared/loyalty.preview-store.ts,shared-support,service,dsh,dsh,,shared-preview-store,active
dsh/frontend/shared/marketing-review.preview-store.ts,shared-support,service,dsh,dsh,,shared-preview-store,active
dsh/frontend/shared/news-ticker-fixtures.ts,shared-support,service,dsh,dsh,,shared-preview-store,active
dsh/frontend/shared/news-ticker.preview-store.ts,shared-support,service,dsh,dsh,,shared-preview-store,active
dsh/frontend/shared/partner-offer.preview-store.ts,shared-support,service,dsh,dsh,,shared-preview-store,active
dsh/frontend/shared/promo.preview-store.ts,shared-support,service,dsh,dsh,,shared-preview-store,active
dsh/frontend/shared/store-card-commercial-map.ts,shared-support,service,dsh,dsh,,shared-preview-store,active
dsh/frontend/shared/video.preview-store.ts,shared-support,service,dsh,dsh,,shared-preview-store,active
dsh/frontend/shared/workflow.ts,shared-support,service,dsh,dsh,,shared-preview-store,active
dsh/docs/CLOSURE_DECISION_LOG.md,closure-doc,service,dsh,dsh,,closure-document,active
dsh/docs/dsh-client-final-classification.csv,closure-doc,service,dsh,dsh,,closure-document,active
dsh/docs/DSH_CLIENT_APP_SCOPE_STANDARDIZATION.md,closure-doc,service,dsh,dsh,,closure-document,active
dsh/docs/DSH_CLIENT_APP_SCOPE_STANDARDIZATION_RUNBOOK.md,closure-doc,service,dsh,dsh,,closure-document,active
dsh/docs/DSH_FORENSIC_INVENTORY.md,closure-doc,service,dsh,dsh,,closure-document,active
dsh/docs/GATE_REPORT_DSH_FRONTEND_CLOSURE_FINAL_20260510.md,closure-doc,service,dsh,dsh,,closure-document,active
dsh/docs/MIGRATION.md,closure-doc,service,dsh,dsh,,closure-document,active
dsh/docs/README.md,closure-doc,service,dsh,dsh,,closure-document,active
dsh/docs/RUNTIME_EVIDENCE_MATRIX.md,closure-doc,service,dsh,dsh,,closure-document,active
dsh/docs/SCREEN_API_MATRIX.md,closure-doc,service,dsh,dsh,,closure-document,active
dsh/docs/UI_UX_FLOW_CLOSURE_MATRIX.md,closure-doc,service,dsh,dsh,,closure-document,active
dsh/SERVICE_BLUEPRINT.md,service-blueprint,service,dsh,dsh,,closure-blueprint,active
